right,left,disparity,proprioception
/home/ali/Pytorchwork/20190925/images_right_fgenv/20190924_imageright1974_1569318773.jpg,/home/ali/Pytorchwork/20190925/images_left_fgenv/20190924_imageleft1974_1569318773.jpg,/home/ali/Pytorchwork/20190925/images_disparity_fgenv/20190924_disparity1974_1569318773.yaml,/home/ali/Pytorchwork/20190925/pro_ftme/20190924_pro4237_1569338312.yaml
/home/ali/Pytorchwork/20190925/images_right_fcenv/20190923_imageright3744_1569268198.jpg,/home/ali/Pytorchwork/20190925/images_left_fcenv/20190923_imageleft3744_1569268198.jpg,/home/ali/Pytorchwork/20190925/images_disparity_fcenv/20190923_disparity3744_1569268198.yaml,/home/ali/Pytorchwork/20190925/pro_fcme/20190923_pro2818_1569270867.yaml
/home/ali/Pytorchwork/20190925/images_right_fcenv/20190923_imageright402_1569265876.jpg,/home/ali/Pytorchwork/20190925/images_left_fcenv/20190923_imageleft402_1569265876.jpg,/home/ali/Pytorchwork/20190925/images_disparity_fcenv/20190923_disparity402_1569265876.yaml,/home/ali/Pytorchwork/20190925/pro_fgme/20190924_pro276_1569314048.yaml
/home/ali/Pytorchwork/20190925/images_right_ftenv/20190924_imageright1608_1569333359.jpg,/home/ali/Pytorchwork/20190925/images_left_ftenv/20190924_imageleft1608_1569333359.jpg,/home/ali/Pytorchwork/20190925/images_disparity_ftenv/20190924_disparity1608_1569333359.yaml,/home/ali/Pytorchwork/20190925/pro_fcme/20190923_pro2413_1569270705.yaml
/home/ali/Pytorchwork/20190925/images_right_ftenv/20190924_imageright1476_1569333282.jpg,/home/ali/Pytorchwork/20190925/images_left_ftenv/20190924_imageleft1476_1569333282.jpg,/home/ali/Pytorchwork/20190925/images_disparity_ftenv/20190924_disparity1476_1569333282.yaml,/home/ali/Pytorchwork/20190925/pro_fcme/20190923_pro2335_1569270641.yaml
/home/ali/Pytorchwork/20190925/images_right_fgenv/20190924_imageright3361_1569319836.jpg,/home/ali/Pytorchwork/20190925/images_left_fgenv/20190924_imageleft3361_1569319836.jpg,/home/ali/Pytorchwork/20190925/images_disparity_fgenv/20190924_disparity3361_1569319836.yaml,/home/ali/Pytorchwork/20190925/pro_fcme/20190923_pro323_1569269527.yaml
/home/ali/Pytorchwork/20190925/images_right_fcenv/20190923_imageright1796_1569266862.jpg,/home/ali/Pytorchwork/20190925/images_left_fcenv/20190923_imageleft1796_1569266862.jpg,/home/ali/Pytorchwork/20190925/images_disparity_fcenv/20190923_disparity1796_1569266862.yaml,/home/ali/Pytorchwork/20190925/pro_fgme/20190924_pro2641_1569315453.yaml
/home/ali/Pytorchwork/20190925/images_right_fgenv/20190924_imageright1817_1569318577.jpg,/home/ali/Pytorchwork/20190925/images_left_fgenv/20190924_imageleft1817_1569318577.jpg,/home/ali/Pytorchwork/20190925/images_disparity_fgenv/20190924_disparity1817_1569318577.yaml,/home/ali/Pytorchwork/20190925/pro_fgme/20190924_pro2997_1569315624.yaml
/home/ali/Pytorchwork/20190925/images_right_fcenv/20190923_imageright2693_1569267533.jpg,/home/ali/Pytorchwork/20190925/images_left_fcenv/20190923_imageleft2693_1569267533.jpg,/home/ali/Pytorchwork/20190925/images_disparity_fcenv/20190923_disparity2693_1569267533.yaml,/home/ali/Pytorchwork/20190925/pro_fcme/20190923_pro793_1569269776.yaml
/home/ali/Pytorchwork/20190925/images_right_fcenv/20190923_imageright2243_1569267156.jpg,/home/ali/Pytorchwork/20190925/images_left_fcenv/20190923_imageleft2243_1569267156.jpg,/home/ali/Pytorchwork/20190925/images_disparity_fcenv/20190923_disparity2243_1569267156.yaml,/home/ali/Pytorchwork/20190925/pro_ftme/20190924_pro4269_1569338318.yaml
