right,left,disparity,proprioception
/home/ali/Pytorchwork/20190925/images_right_fgme/20190924_imageright2679_1569315460.jpg,/home/ali/Pytorchwork/20190925/images_left_ftenv/20190924_imageleft1415_1569333246.jpg,/home/ali/Pytorchwork/20190925/images_disparity_ftenv/20190924_disparity1415_1569333246.yaml,/home/ali/Pytorchwork/20190925/pro_ftenv/20190924_pro1415_1569333246.yaml
/home/ali/Pytorchwork/20190925/images_right_fcme/20190923_imageright2162_1569270588.jpg,/home/ali/Pytorchwork/20190925/images_left_fcenv/20190923_imageleft990_1569266355.jpg,/home/ali/Pytorchwork/20190925/images_disparity_fcenv/20190923_disparity990_1569266355.yaml,/home/ali/Pytorchwork/20190925/pro_fcenv/20190923_pro990_1569266355.yaml
/home/ali/Pytorchwork/20190925/images_right_fgme/20190924_imageright125_1569313998.jpg,/home/ali/Pytorchwork/20190925/images_left_ftenv/20190924_imageleft2651_1569334257.jpg,/home/ali/Pytorchwork/20190925/images_disparity_ftenv/20190924_disparity2651_1569334257.yaml,/home/ali/Pytorchwork/20190925/pro_ftenv/20190924_pro2651_1569334257.yaml
/home/ali/Pytorchwork/20190925/images_right_fcme/20190923_imageright305_1569269523.jpg,/home/ali/Pytorchwork/20190925/images_left_fgenv/20190924_imageleft1133_1569318096.jpg,/home/ali/Pytorchwork/20190925/images_disparity_fgenv/20190924_disparity1133_1569318096.yaml,/home/ali/Pytorchwork/20190925/pro_fgenv/20190924_pro1133_1569318096.yaml
/home/ali/Pytorchwork/20190925/images_right_fcme/20190923_imageright1608_1569270178.jpg,/home/ali/Pytorchwork/20190925/images_left_fgenv/20190924_imageleft2782_1569319260.jpg,/home/ali/Pytorchwork/20190925/images_disparity_fgenv/20190924_disparity2782_1569319260.yaml,/home/ali/Pytorchwork/20190925/pro_fgenv/20190924_pro2782_1569319260.yaml
/home/ali/Pytorchwork/20190925/images_right_fcme/20190923_imageright1740_1569270323.jpg,/home/ali/Pytorchwork/20190925/images_left_ftenv/20190924_imageleft3493_1569335116.jpg,/home/ali/Pytorchwork/20190925/images_disparity_ftenv/20190924_disparity3493_1569335116.yaml,/home/ali/Pytorchwork/20190925/pro_ftenv/20190924_pro3493_1569335116.yaml
/home/ali/Pytorchwork/20190925/images_right_ftme/20190924_imageright550_1569336472.jpg,/home/ali/Pytorchwork/20190925/images_left_fgenv/20190924_imageleft1538_1569318349.jpg,/home/ali/Pytorchwork/20190925/images_disparity_fgenv/20190924_disparity1538_1569318349.yaml,/home/ali/Pytorchwork/20190925/pro_fgenv/20190924_pro1538_1569318349.yaml
/home/ali/Pytorchwork/20190925/images_right_fgme/20190924_imageright2497_1569315331.jpg,/home/ali/Pytorchwork/20190925/images_left_fgenv/20190924_imageleft2247_1569318946.jpg,/home/ali/Pytorchwork/20190925/images_disparity_fgenv/20190924_disparity2247_1569318946.yaml,/home/ali/Pytorchwork/20190925/pro_fgenv/20190924_pro2247_1569318946.yaml
/home/ali/Pytorchwork/20190925/images_right_fgme/20190924_imageright1519_1569314702.jpg,/home/ali/Pytorchwork/20190925/images_left_fcenv/20190923_imageleft1456_1569266664.jpg,/home/ali/Pytorchwork/20190925/images_disparity_fcenv/20190923_disparity1456_1569266664.yaml,/home/ali/Pytorchwork/20190925/pro_fcenv/20190923_pro1456_1569266664.yaml
/home/ali/Pytorchwork/20190925/images_right_ftme/20190924_imageright1335_1569336851.jpg,/home/ali/Pytorchwork/20190925/images_left_fgenv/20190924_imageleft1302_1569318215.jpg,/home/ali/Pytorchwork/20190925/images_disparity_fgenv/20190924_disparity1302_1569318215.yaml,/home/ali/Pytorchwork/20190925/pro_fgenv/20190924_pro1302_1569318215.yaml
