right,left,disparity,proprioception
/home/ali/Pytorchwork/20190925/images_right_ftme/20190924_imageright1794_1569337095.jpg,/home/ali/Pytorchwork/20190925/images_left_ftme/20190924_imageleft1794_1569337095.jpg,/home/ali/Pytorchwork/20190925/images_disparity_ftme/20190924_disparity1794_1569337095.yaml,/home/ali/Pytorchwork/20190925/pro_ftme/20190924_pro1794_1569337095.yaml
/home/ali/Pytorchwork/20190925/images_right_fgme/20190924_imageright491_1569314179.jpg,/home/ali/Pytorchwork/20190925/images_left_fgme/20190924_imageleft491_1569314179.jpg,/home/ali/Pytorchwork/20190925/images_disparity_fgme/20190924_disparity491_1569314179.yaml,/home/ali/Pytorchwork/20190925/pro_fgme/20190924_pro491_1569314179.yaml
/home/ali/Pytorchwork/20190925/images_right_fgme/20190924_imageright3953_1569316145.jpg,/home/ali/Pytorchwork/20190925/images_left_fgme/20190924_imageleft3953_1569316145.jpg,/home/ali/Pytorchwork/20190925/images_disparity_fgme/20190924_disparity3953_1569316145.yaml,/home/ali/Pytorchwork/20190925/pro_fgme/20190924_pro3953_1569316145.yaml
/home/ali/Pytorchwork/20190925/images_right_ftme/20190924_imageright1607_1569336970.jpg,/home/ali/Pytorchwork/20190925/images_left_ftme/20190924_imageleft1607_1569336970.jpg,/home/ali/Pytorchwork/20190925/images_disparity_ftme/20190924_disparity1607_1569336970.yaml,/home/ali/Pytorchwork/20190925/pro_ftme/20190924_pro1607_1569336970.yaml
/home/ali/Pytorchwork/20190925/images_right_fcme/20190923_imageright262_1569269510.jpg,/home/ali/Pytorchwork/20190925/images_left_fcme/20190923_imageleft262_1569269510.jpg,/home/ali/Pytorchwork/20190925/images_disparity_fcme/20190923_disparity262_1569269510.yaml,/home/ali/Pytorchwork/20190925/pro_fcme/20190923_pro262_1569269510.yaml
/home/ali/Pytorchwork/20190925/images_right_ftme/20190924_imageright2961_1569337708.jpg,/home/ali/Pytorchwork/20190925/images_left_ftme/20190924_imageleft2961_1569337708.jpg,/home/ali/Pytorchwork/20190925/images_disparity_ftme/20190924_disparity2961_1569337708.yaml,/home/ali/Pytorchwork/20190925/pro_ftme/20190924_pro2961_1569337708.yaml
/home/ali/Pytorchwork/20190925/images_right_ftme/20190924_imageright911_1569336612.jpg,/home/ali/Pytorchwork/20190925/images_left_ftme/20190924_imageleft911_1569336612.jpg,/home/ali/Pytorchwork/20190925/images_disparity_ftme/20190924_disparity911_1569336612.yaml,/home/ali/Pytorchwork/20190925/pro_ftme/20190924_pro911_1569336612.yaml
/home/ali/Pytorchwork/20190925/images_right_fgme/20190924_imageright2649_1569315454.jpg,/home/ali/Pytorchwork/20190925/images_left_fgme/20190924_imageleft2649_1569315454.jpg,/home/ali/Pytorchwork/20190925/images_disparity_fgme/20190924_disparity2649_1569315454.yaml,/home/ali/Pytorchwork/20190925/pro_fgme/20190924_pro2649_1569315454.yaml
/home/ali/Pytorchwork/20190925/images_right_fgme/20190924_imageright3395_1569315795.jpg,/home/ali/Pytorchwork/20190925/images_left_fgme/20190924_imageleft3395_1569315795.jpg,/home/ali/Pytorchwork/20190925/images_disparity_fgme/20190924_disparity3395_1569315795.yaml,/home/ali/Pytorchwork/20190925/pro_fgme/20190924_pro3395_1569315795.yaml
/home/ali/Pytorchwork/20190925/images_right_fgme/20190924_imageright3658_1569315877.jpg,/home/ali/Pytorchwork/20190925/images_left_fgme/20190924_imageleft3658_1569315877.jpg,/home/ali/Pytorchwork/20190925/images_disparity_fgme/20190924_disparity3658_1569315877.yaml,/home/ali/Pytorchwork/20190925/pro_fgme/20190924_pro3658_1569315877.yaml
/home/ali/Pytorchwork/20190925/images_right_fcme/20190923_imageright3597_1569271317.jpg,/home/ali/Pytorchwork/20190925/images_left_fcme/20190923_imageleft3597_1569271317.jpg,/home/ali/Pytorchwork/20190925/images_disparity_fcme/20190923_disparity3597_1569271317.yaml,/home/ali/Pytorchwork/20190925/pro_fcme/20190923_pro3597_1569271317.yaml
/home/ali/Pytorchwork/20190925/images_right_fgme/20190924_imageright2412_1569315304.jpg,/home/ali/Pytorchwork/20190925/images_left_fgme/20190924_imageleft2412_1569315304.jpg,/home/ali/Pytorchwork/20190925/images_disparity_fgme/20190924_disparity2412_1569315304.yaml,/home/ali/Pytorchwork/20190925/pro_fgme/20190924_pro2412_1569315304.yaml
/home/ali/Pytorchwork/20190925/images_right_fcme/20190923_imageright1108_1569269921.jpg,/home/ali/Pytorchwork/20190925/images_left_fcme/20190923_imageleft1108_1569269921.jpg,/home/ali/Pytorchwork/20190925/images_disparity_fcme/20190923_disparity1108_1569269921.yaml,/home/ali/Pytorchwork/20190925/pro_fcme/20190923_pro1108_1569269921.yaml
/home/ali/Pytorchwork/20190925/images_right_ftme/20190924_imageright3593_1569338044.jpg,/home/ali/Pytorchwork/20190925/images_left_ftme/20190924_imageleft3593_1569338044.jpg,/home/ali/Pytorchwork/20190925/images_disparity_ftme/20190924_disparity3593_1569338044.yaml,/home/ali/Pytorchwork/20190925/pro_ftme/20190924_pro3593_1569338044.yaml
/home/ali/Pytorchwork/20190925/images_right_fgme/20190924_imageright3200_1569315722.jpg,/home/ali/Pytorchwork/20190925/images_left_fgme/20190924_imageleft3200_1569315722.jpg,/home/ali/Pytorchwork/20190925/images_disparity_fgme/20190924_disparity3200_1569315722.yaml,/home/ali/Pytorchwork/20190925/pro_fgme/20190924_pro3200_1569315722.yaml
/home/ali/Pytorchwork/20190925/images_right_fgme/20190924_imageright1769_1569314835.jpg,/home/ali/Pytorchwork/20190925/images_left_fgme/20190924_imageleft1769_1569314835.jpg,/home/ali/Pytorchwork/20190925/images_disparity_fgme/20190924_disparity1769_1569314835.yaml,/home/ali/Pytorchwork/20190925/pro_fgme/20190924_pro1769_1569314835.yaml
