right,left,disparity,proprioception
/home/ali/Pytorchwork/20190925/images_right_ilenv/20190923_imageright688_1569262291.jpg,/home/ali/Pytorchwork/20190925/images_left_ilenv/20190923_imageleft688_1569262291.jpg,/home/ali/Pytorchwork/20190925/images_disparity_ilenv/20190923_disparity688_1569262291.yaml,/home/ali/Pytorchwork/20190925/pro_ilenv/20190923_pro688_1569262291.yaml
/home/ali/Pytorchwork/20190925/images_right_ilenv/20190923_imageright4048_1569264699.jpg,/home/ali/Pytorchwork/20190925/images_left_ilenv/20190923_imageleft4048_1569264699.jpg,/home/ali/Pytorchwork/20190925/images_disparity_ilenv/20190923_disparity4048_1569264699.yaml,/home/ali/Pytorchwork/20190925/pro_ilenv/20190923_pro4048_1569264699.yaml
/home/ali/Pytorchwork/20190925/images_right_ilenv/20190923_imageright21_1569261877.jpg,/home/ali/Pytorchwork/20190925/images_left_ilenv/20190923_imageleft21_1569261877.jpg,/home/ali/Pytorchwork/20190925/images_disparity_ilenv/20190923_disparity21_1569261877.yaml,/home/ali/Pytorchwork/20190925/pro_ilenv/20190923_pro21_1569261877.yaml
/home/ali/Pytorchwork/20190925/images_right_ilenv/20190923_imageright188_1569261949.jpg,/home/ali/Pytorchwork/20190925/images_left_ilenv/20190923_imageleft188_1569261949.jpg,/home/ali/Pytorchwork/20190925/images_disparity_ilenv/20190923_disparity188_1569261949.yaml,/home/ali/Pytorchwork/20190925/pro_ilenv/20190923_pro188_1569261949.yaml
/home/ali/Pytorchwork/20190925/images_right_ilenv/20190923_imageright1849_1569263298.jpg,/home/ali/Pytorchwork/20190925/images_left_ilenv/20190923_imageleft1849_1569263298.jpg,/home/ali/Pytorchwork/20190925/images_disparity_ilenv/20190923_disparity1849_1569263298.yaml,/home/ali/Pytorchwork/20190925/pro_ilenv/20190923_pro1849_1569263298.yaml
/home/ali/Pytorchwork/20190925/images_right_ilenv/20190923_imageright76_1569261893.jpg,/home/ali/Pytorchwork/20190925/images_left_ilenv/20190923_imageleft76_1569261893.jpg,/home/ali/Pytorchwork/20190925/images_disparity_ilenv/20190923_disparity76_1569261893.yaml,/home/ali/Pytorchwork/20190925/pro_ilenv/20190923_pro76_1569261893.yaml
/home/ali/Pytorchwork/20190925/images_right_ilenv/20190923_imageright1257_1569262833.jpg,/home/ali/Pytorchwork/20190925/images_left_ilenv/20190923_imageleft1257_1569262833.jpg,/home/ali/Pytorchwork/20190925/images_disparity_ilenv/20190923_disparity1257_1569262833.yaml,/home/ali/Pytorchwork/20190925/pro_ilenv/20190923_pro1257_1569262833.yaml
/home/ali/Pytorchwork/20190925/images_right_ilenv/20190923_imageright1869_1569263352.jpg,/home/ali/Pytorchwork/20190925/images_left_ilenv/20190923_imageleft1869_1569263352.jpg,/home/ali/Pytorchwork/20190925/images_disparity_ilenv/20190923_disparity1869_1569263352.yaml,/home/ali/Pytorchwork/20190925/pro_ilenv/20190923_pro1869_1569263352.yaml
/home/ali/Pytorchwork/20190925/images_right_ilenv/20190923_imageright1728_1569263166.jpg,/home/ali/Pytorchwork/20190925/images_left_ilenv/20190923_imageleft1728_1569263166.jpg,/home/ali/Pytorchwork/20190925/images_disparity_ilenv/20190923_disparity1728_1569263166.yaml,/home/ali/Pytorchwork/20190925/pro_ilenv/20190923_pro1728_1569263166.yaml
/home/ali/Pytorchwork/20190925/images_right_ilenv/20190923_imageright3961_1569264678.jpg,/home/ali/Pytorchwork/20190925/images_left_ilenv/20190923_imageleft3961_1569264678.jpg,/home/ali/Pytorchwork/20190925/images_disparity_ilenv/20190923_disparity3961_1569264678.yaml,/home/ali/Pytorchwork/20190925/pro_ilenv/20190923_pro3961_1569264678.yaml
/home/ali/Pytorchwork/20190925/images_right_ilenv/20190923_imageright541_1569262222.jpg,/home/ali/Pytorchwork/20190925/images_left_ilenv/20190923_imageleft541_1569262222.jpg,/home/ali/Pytorchwork/20190925/images_disparity_ilenv/20190923_disparity541_1569262222.yaml,/home/ali/Pytorchwork/20190925/pro_ilenv/20190923_pro541_1569262222.yaml
/home/ali/Pytorchwork/20190925/images_right_ilenv/20190923_imageright1040_1569262574.jpg,/home/ali/Pytorchwork/20190925/images_left_ilenv/20190923_imageleft1040_1569262574.jpg,/home/ali/Pytorchwork/20190925/images_disparity_ilenv/20190923_disparity1040_1569262574.yaml,/home/ali/Pytorchwork/20190925/pro_ilenv/20190923_pro1040_1569262574.yaml
/home/ali/Pytorchwork/20190925/images_right_ilenv/20190923_imageright2299_1569263621.jpg,/home/ali/Pytorchwork/20190925/images_left_ilenv/20190923_imageleft2299_1569263621.jpg,/home/ali/Pytorchwork/20190925/images_disparity_ilenv/20190923_disparity2299_1569263621.yaml,/home/ali/Pytorchwork/20190925/pro_ilenv/20190923_pro2299_1569263621.yaml
/home/ali/Pytorchwork/20190925/images_right_ilenv/20190923_imageright1834_1569263295.jpg,/home/ali/Pytorchwork/20190925/images_left_ilenv/20190923_imageleft1834_1569263295.jpg,/home/ali/Pytorchwork/20190925/images_disparity_ilenv/20190923_disparity1834_1569263295.yaml,/home/ali/Pytorchwork/20190925/pro_ilenv/20190923_pro1834_1569263295.yaml
/home/ali/Pytorchwork/20190925/images_right_ilenv/20190923_imageright111_1569261908.jpg,/home/ali/Pytorchwork/20190925/images_left_ilenv/20190923_imageleft111_1569261908.jpg,/home/ali/Pytorchwork/20190925/images_disparity_ilenv/20190923_disparity111_1569261908.yaml,/home/ali/Pytorchwork/20190925/pro_ilenv/20190923_pro111_1569261908.yaml
/home/ali/Pytorchwork/20190925/images_right_ilenv/20190923_imageright662_1569262265.jpg,/home/ali/Pytorchwork/20190925/images_left_ilenv/20190923_imageleft662_1569262265.jpg,/home/ali/Pytorchwork/20190925/images_disparity_ilenv/20190923_disparity662_1569262265.yaml,/home/ali/Pytorchwork/20190925/pro_ilenv/20190923_pro662_1569262265.yaml
/home/ali/Pytorchwork/20190925/images_right_ilenv/20190923_imageright3180_1569264209.jpg,/home/ali/Pytorchwork/20190925/images_left_ilenv/20190923_imageleft3180_1569264209.jpg,/home/ali/Pytorchwork/20190925/images_disparity_ilenv/20190923_disparity3180_1569264209.yaml,/home/ali/Pytorchwork/20190925/pro_ilenv/20190923_pro3180_1569264209.yaml
/home/ali/Pytorchwork/20190925/images_right_ilenv/20190923_imageright3116_1569264089.jpg,/home/ali/Pytorchwork/20190925/images_left_ilenv/20190923_imageleft3116_1569264089.jpg,/home/ali/Pytorchwork/20190925/images_disparity_ilenv/20190923_disparity3116_1569264089.yaml,/home/ali/Pytorchwork/20190925/pro_ilenv/20190923_pro3116_1569264089.yaml
/home/ali/Pytorchwork/20190925/images_right_ilenv/20190923_imageright316_1569262134.jpg,/home/ali/Pytorchwork/20190925/images_left_ilenv/20190923_imageleft316_1569262134.jpg,/home/ali/Pytorchwork/20190925/images_disparity_ilenv/20190923_disparity316_1569262134.yaml,/home/ali/Pytorchwork/20190925/pro_ilenv/20190923_pro316_1569262134.yaml
/home/ali/Pytorchwork/20190925/images_right_ilenv/20190923_imageright554_1569262225.jpg,/home/ali/Pytorchwork/20190925/images_left_ilenv/20190923_imageleft554_1569262225.jpg,/home/ali/Pytorchwork/20190925/images_disparity_ilenv/20190923_disparity554_1569262225.yaml,/home/ali/Pytorchwork/20190925/pro_ilenv/20190923_pro554_1569262225.yaml
/home/ali/Pytorchwork/20190925/images_right_ilenv/20190923_imageright312_1569262133.jpg,/home/ali/Pytorchwork/20190925/images_left_ilenv/20190923_imageleft312_1569262133.jpg,/home/ali/Pytorchwork/20190925/images_disparity_ilenv/20190923_disparity312_1569262133.yaml,/home/ali/Pytorchwork/20190925/pro_ilenv/20190923_pro312_1569262133.yaml
/home/ali/Pytorchwork/20190925/images_right_ilenv/20190923_imageright217_1569261957.jpg,/home/ali/Pytorchwork/20190925/images_left_ilenv/20190923_imageleft217_1569261957.jpg,/home/ali/Pytorchwork/20190925/images_disparity_ilenv/20190923_disparity217_1569261957.yaml,/home/ali/Pytorchwork/20190925/pro_ilenv/20190923_pro217_1569261957.yaml
/home/ali/Pytorchwork/20190925/images_right_ilenv/20190923_imageright877_1569262538.jpg,/home/ali/Pytorchwork/20190925/images_left_ilenv/20190923_imageleft877_1569262538.jpg,/home/ali/Pytorchwork/20190925/images_disparity_ilenv/20190923_disparity877_1569262538.yaml,/home/ali/Pytorchwork/20190925/pro_ilenv/20190923_pro877_1569262538.yaml
