right,left,disparity,proprioception
/home/ali/Pytorchwork/20190925/images_right_fcme/20190923_imageright3656_1569271335.jpg,/home/ali/Pytorchwork/20190925/images_left_fcenv/20190923_imageleft364_1569265840.jpg,/home/ali/Pytorchwork/20190925/images_disparity_fcenv/20190923_disparity364_1569265840.yaml,/home/ali/Pytorchwork/20190925/pro_fcenv/20190923_pro364_1569265840.yaml
/home/ali/Pytorchwork/20190925/images_right_fcme/20190923_imageright3241_1569271075.jpg,/home/ali/Pytorchwork/20190925/images_left_fcenv/20190923_imageleft3236_1569267895.jpg,/home/ali/Pytorchwork/20190925/images_disparity_fcenv/20190923_disparity3236_1569267895.yaml,/home/ali/Pytorchwork/20190925/pro_fcenv/20190923_pro3236_1569267895.yaml
/home/ali/Pytorchwork/20190925/images_right_fcme/20190923_imageright4259_1569271683.jpg,/home/ali/Pytorchwork/20190925/images_left_fcenv/20190923_imageleft526_1569266043.jpg,/home/ali/Pytorchwork/20190925/images_disparity_fcenv/20190923_disparity526_1569266043.yaml,/home/ali/Pytorchwork/20190925/pro_fcenv/20190923_pro526_1569266043.yaml
/home/ali/Pytorchwork/20190925/images_right_fcme/20190923_imageright1565_1569270165.jpg,/home/ali/Pytorchwork/20190925/images_left_fcenv/20190923_imageleft1564_1569266697.jpg,/home/ali/Pytorchwork/20190925/images_disparity_fcenv/20190923_disparity1564_1569266697.yaml,/home/ali/Pytorchwork/20190925/pro_fcenv/20190923_pro1564_1569266697.yaml
/home/ali/Pytorchwork/20190925/images_right_fcme/20190923_imageright3570_1569271308.jpg,/home/ali/Pytorchwork/20190925/images_left_fcenv/20190923_imageleft3565_1569268085.jpg,/home/ali/Pytorchwork/20190925/images_disparity_fcenv/20190923_disparity3565_1569268085.yaml,/home/ali/Pytorchwork/20190925/pro_fcenv/20190923_pro3565_1569268085.yaml
/home/ali/Pytorchwork/20190925/images_right_fcme/20190923_imageright3188_1569271051.jpg,/home/ali/Pytorchwork/20190925/images_left_fcenv/20190923_imageleft3182_1569267862.jpg,/home/ali/Pytorchwork/20190925/images_disparity_fcenv/20190923_disparity3182_1569267862.yaml,/home/ali/Pytorchwork/20190925/pro_fcenv/20190923_pro3182_1569267862.yaml
/home/ali/Pytorchwork/20190925/images_right_fcme/20190923_imageright3785_1569271391.jpg,/home/ali/Pytorchwork/20190925/images_left_fcenv/20190923_imageleft3779_1569268208.jpg,/home/ali/Pytorchwork/20190925/images_disparity_fcenv/20190923_disparity3779_1569268208.yaml,/home/ali/Pytorchwork/20190925/pro_fcenv/20190923_pro3779_1569268208.yaml
/home/ali/Pytorchwork/20190925/images_right_fcme/20190923_imageright3559_1569271298.jpg,/home/ali/Pytorchwork/20190925/images_left_fcenv/20190923_imageleft3553_1569268082.jpg,/home/ali/Pytorchwork/20190925/images_disparity_fcenv/20190923_disparity3553_1569268082.yaml,/home/ali/Pytorchwork/20190925/pro_fcenv/20190923_pro3553_1569268082.yaml
/home/ali/Pytorchwork/20190925/images_right_fcme/20190923_imageright4170_1569271651.jpg,/home/ali/Pytorchwork/20190925/images_left_fcenv/20190923_imageleft438_1569265953.jpg,/home/ali/Pytorchwork/20190925/images_disparity_fcenv/20190923_disparity438_1569265953.yaml,/home/ali/Pytorchwork/20190925/pro_fcenv/20190923_pro438_1569265953.yaml
/home/ali/Pytorchwork/20190925/images_right_fcme/20190923_imageright1113_1569269922.jpg,/home/ali/Pytorchwork/20190925/images_left_fcenv/20190923_imageleft1112_1569266423.jpg,/home/ali/Pytorchwork/20190925/images_disparity_fcenv/20190923_disparity1112_1569266423.yaml,/home/ali/Pytorchwork/20190925/pro_fcenv/20190923_pro1112_1569266423.yaml
