right,left,disparity,proprioception
/home/ali/Pytorchwork/20190925/images_right_fcenv/20190923_imageright1730_1569266764.jpg,/home/ali/Pytorchwork/20190925/images_left_fcenv/20190923_imageleft1730_1569266764.jpg,/home/ali/Pytorchwork/20190925/images_disparity_fcenv/20190923_disparity1730_1569266764.yaml,/home/ali/Pytorchwork/20190925/pro_fcme/20190923_pro1733_1569270322.yaml
/home/ali/Pytorchwork/20190925/images_right_fcenv/20190923_imageright792_1569266188.jpg,/home/ali/Pytorchwork/20190925/images_left_fcenv/20190923_imageleft792_1569266188.jpg,/home/ali/Pytorchwork/20190925/images_disparity_fcenv/20190923_disparity792_1569266188.yaml,/home/ali/Pytorchwork/20190925/pro_fcme/20190923_pro643_1569269690.yaml
/home/ali/Pytorchwork/20190925/images_right_fcenv/20190923_imageright2601_1569267336.jpg,/home/ali/Pytorchwork/20190925/images_left_fcenv/20190923_imageleft2601_1569267336.jpg,/home/ali/Pytorchwork/20190925/images_disparity_fcenv/20190923_disparity2601_1569267336.yaml,/home/ali/Pytorchwork/20190925/pro_fcme/20190923_pro2606_1569270761.yaml
/home/ali/Pytorchwork/20190925/images_right_fcenv/20190923_imageright1763_1569266809.jpg,/home/ali/Pytorchwork/20190925/images_left_fcenv/20190923_imageleft1763_1569266809.jpg,/home/ali/Pytorchwork/20190925/images_disparity_fcenv/20190923_disparity1763_1569266809.yaml,/home/ali/Pytorchwork/20190925/pro_fcme/20190923_pro1766_1569270328.yaml
/home/ali/Pytorchwork/20190925/images_right_fcenv/20190923_imageright4085_1569268559.jpg,/home/ali/Pytorchwork/20190925/images_left_fcenv/20190923_imageleft4085_1569268559.jpg,/home/ali/Pytorchwork/20190925/images_disparity_fcenv/20190923_disparity4085_1569268559.yaml,/home/ali/Pytorchwork/20190925/pro_fcme/20190923_pro4091_1569271625.yaml
/home/ali/Pytorchwork/20190925/images_right_fcenv/20190923_imageright2064_1569266989.jpg,/home/ali/Pytorchwork/20190925/images_left_fcenv/20190923_imageleft2064_1569266989.jpg,/home/ali/Pytorchwork/20190925/images_disparity_fcenv/20190923_disparity2064_1569266989.yaml,/home/ali/Pytorchwork/20190925/pro_fcme/20190923_pro2068_1569270560.yaml
/home/ali/Pytorchwork/20190925/images_right_fcenv/20190923_imageright3362_1569267948.jpg,/home/ali/Pytorchwork/20190925/images_left_fcenv/20190923_imageleft3362_1569267948.jpg,/home/ali/Pytorchwork/20190925/images_disparity_fcenv/20190923_disparity3362_1569267948.yaml,/home/ali/Pytorchwork/20190925/pro_fcme/20190923_pro3368_1569271126.yaml
/home/ali/Pytorchwork/20190925/images_right_fcenv/20190923_imageright1204_1569266451.jpg,/home/ali/Pytorchwork/20190925/images_left_fcenv/20190923_imageleft1204_1569266451.jpg,/home/ali/Pytorchwork/20190925/images_disparity_fcenv/20190923_disparity1204_1569266451.yaml,/home/ali/Pytorchwork/20190925/pro_fcme/20190923_pro1205_1569269950.yaml
/home/ali/Pytorchwork/20190925/images_right_fcenv/20190923_imageright2821_1569267569.jpg,/home/ali/Pytorchwork/20190925/images_left_fcenv/20190923_imageleft2821_1569267569.jpg,/home/ali/Pytorchwork/20190925/images_disparity_fcenv/20190923_disparity2821_1569267569.yaml,/home/ali/Pytorchwork/20190925/pro_fcme/20190923_pro2827_1569270869.yaml
/home/ali/Pytorchwork/20190925/images_right_fcenv/20190923_imageright3836_1569268244.jpg,/home/ali/Pytorchwork/20190925/images_left_fcenv/20190923_imageleft3836_1569268244.jpg,/home/ali/Pytorchwork/20190925/images_disparity_fcenv/20190923_disparity3836_1569268244.yaml,/home/ali/Pytorchwork/20190925/pro_fcme/20190923_pro3842_1569271489.yaml
/home/ali/Pytorchwork/20190925/images_right_fcenv/20190923_imageright1889_1569266903.jpg,/home/ali/Pytorchwork/20190925/images_left_fcenv/20190923_imageleft1889_1569266903.jpg,/home/ali/Pytorchwork/20190925/images_disparity_fcenv/20190923_disparity1889_1569266903.yaml,/home/ali/Pytorchwork/20190925/pro_fcme/20190923_pro1891_1569270426.yaml
/home/ali/Pytorchwork/20190925/images_right_fcenv/20190923_imageright20_1569265607.jpg,/home/ali/Pytorchwork/20190925/images_left_fcenv/20190923_imageleft20_1569265607.jpg,/home/ali/Pytorchwork/20190925/images_disparity_fcenv/20190923_disparity20_1569265607.yaml,/home/ali/Pytorchwork/20190925/pro_fcme/20190923_pro2103_1569270567.yaml
/home/ali/Pytorchwork/20190925/images_right_fcenv/20190923_imageright1940_1569266915.jpg,/home/ali/Pytorchwork/20190925/images_left_fcenv/20190923_imageleft1940_1569266915.jpg,/home/ali/Pytorchwork/20190925/images_disparity_fcenv/20190923_disparity1940_1569266915.yaml,/home/ali/Pytorchwork/20190925/pro_fcme/20190923_pro1943_1569270487.yaml
/home/ali/Pytorchwork/20190925/images_right_fcenv/20190923_imageright3588_1569268089.jpg,/home/ali/Pytorchwork/20190925/images_left_fcenv/20190923_imageleft3588_1569268089.jpg,/home/ali/Pytorchwork/20190925/images_disparity_fcenv/20190923_disparity3588_1569268089.yaml,/home/ali/Pytorchwork/20190925/pro_fcme/20190923_pro3593_1569271316.yaml
/home/ali/Pytorchwork/20190925/images_right_fcenv/20190923_imageright1602_1569266714.jpg,/home/ali/Pytorchwork/20190925/images_left_fcenv/20190923_imageleft1602_1569266714.jpg,/home/ali/Pytorchwork/20190925/images_disparity_fcenv/20190923_disparity1602_1569266714.yaml,/home/ali/Pytorchwork/20190925/pro_fcme/20190923_pro1604_1569270177.yaml
/home/ali/Pytorchwork/20190925/images_right_fcenv/20190923_imageright1750_1569266768.jpg,/home/ali/Pytorchwork/20190925/images_left_fcenv/20190923_imageleft1750_1569266768.jpg,/home/ali/Pytorchwork/20190925/images_disparity_fcenv/20190923_disparity1750_1569266768.yaml,/home/ali/Pytorchwork/20190925/pro_fcme/20190923_pro1753_1569270325.yaml
/home/ali/Pytorchwork/20190925/images_right_fcenv/20190923_imageright341_1569265817.jpg,/home/ali/Pytorchwork/20190925/images_left_fcenv/20190923_imageleft341_1569265817.jpg,/home/ali/Pytorchwork/20190925/images_disparity_fcenv/20190923_disparity341_1569265817.yaml,/home/ali/Pytorchwork/20190925/pro_fcme/20190923_pro3425_1569271161.yaml
/home/ali/Pytorchwork/20190925/images_right_fcenv/20190923_imageright2607_1569267341.jpg,/home/ali/Pytorchwork/20190925/images_left_fcenv/20190923_imageleft2607_1569267341.jpg,/home/ali/Pytorchwork/20190925/images_disparity_fcenv/20190923_disparity2607_1569267341.yaml,/home/ali/Pytorchwork/20190925/pro_fcme/20190923_pro2611_1569270762.yaml
