right,left,disparity,proprioception
/home/ali/Pytorchwork/20190925/images_right_ftenv/20190924_imageright117_1569332103.jpg,/home/ali/Pytorchwork/20190925/images_left_ftenv/20190924_imageleft117_1569332103.jpg,/home/ali/Pytorchwork/20190925/images_disparity_ftenv/20190924_disparity117_1569332103.yaml,/home/ali/Pytorchwork/20190925/pro_ftenv/20190924_pro117_1569332103.yaml
/home/ali/Pytorchwork/20190925/images_right_ftenv/20190924_imageright1369_1569333224.jpg,/home/ali/Pytorchwork/20190925/images_left_ftenv/20190924_imageleft1369_1569333224.jpg,/home/ali/Pytorchwork/20190925/images_disparity_ftenv/20190924_disparity1369_1569333224.yaml,/home/ali/Pytorchwork/20190925/pro_ftenv/20190924_pro1369_1569333224.yaml
/home/ali/Pytorchwork/20190925/images_right_ftenv/20190924_imageright3941_1569335405.jpg,/home/ali/Pytorchwork/20190925/images_left_ftenv/20190924_imageleft3941_1569335405.jpg,/home/ali/Pytorchwork/20190925/images_disparity_ftenv/20190924_disparity3941_1569335405.yaml,/home/ali/Pytorchwork/20190925/pro_ftenv/20190924_pro3941_1569335405.yaml
/home/ali/Pytorchwork/20190925/images_right_ftenv/20190924_imageright278_1569332320.jpg,/home/ali/Pytorchwork/20190925/images_left_ftenv/20190924_imageleft278_1569332320.jpg,/home/ali/Pytorchwork/20190925/images_disparity_ftenv/20190924_disparity278_1569332320.yaml,/home/ali/Pytorchwork/20190925/pro_ftenv/20190924_pro278_1569332320.yaml
/home/ali/Pytorchwork/20190925/images_right_ftenv/20190924_imageright3897_1569335281.jpg,/home/ali/Pytorchwork/20190925/images_left_ftenv/20190924_imageleft3897_1569335281.jpg,/home/ali/Pytorchwork/20190925/images_disparity_ftenv/20190924_disparity3897_1569335281.yaml,/home/ali/Pytorchwork/20190925/pro_ftenv/20190924_pro3897_1569335281.yaml
/home/ali/Pytorchwork/20190925/images_right_ftenv/20190924_imageright1611_1569333360.jpg,/home/ali/Pytorchwork/20190925/images_left_ftenv/20190924_imageleft1611_1569333360.jpg,/home/ali/Pytorchwork/20190925/images_disparity_ftenv/20190924_disparity1611_1569333360.yaml,/home/ali/Pytorchwork/20190925/pro_ftenv/20190924_pro1611_1569333360.yaml
/home/ali/Pytorchwork/20190925/images_right_ftenv/20190924_imageright1891_1569333622.jpg,/home/ali/Pytorchwork/20190925/images_left_ftenv/20190924_imageleft1891_1569333622.jpg,/home/ali/Pytorchwork/20190925/images_disparity_ftenv/20190924_disparity1891_1569333622.yaml,/home/ali/Pytorchwork/20190925/pro_ftenv/20190924_pro1891_1569333622.yaml
/home/ali/Pytorchwork/20190925/images_right_ftenv/20190924_imageright1258_1569333036.jpg,/home/ali/Pytorchwork/20190925/images_left_ftenv/20190924_imageleft1258_1569333036.jpg,/home/ali/Pytorchwork/20190925/images_disparity_ftenv/20190924_disparity1258_1569333036.yaml,/home/ali/Pytorchwork/20190925/pro_ftenv/20190924_pro1258_1569333036.yaml
/home/ali/Pytorchwork/20190925/images_right_ftenv/20190924_imageright3122_1569334685.jpg,/home/ali/Pytorchwork/20190925/images_left_ftenv/20190924_imageleft3122_1569334685.jpg,/home/ali/Pytorchwork/20190925/images_disparity_ftenv/20190924_disparity3122_1569334685.yaml,/home/ali/Pytorchwork/20190925/pro_ftenv/20190924_pro3122_1569334685.yaml
/home/ali/Pytorchwork/20190925/images_right_ftenv/20190924_imageright3331_1569334862.jpg,/home/ali/Pytorchwork/20190925/images_left_ftenv/20190924_imageleft3331_1569334862.jpg,/home/ali/Pytorchwork/20190925/images_disparity_ftenv/20190924_disparity3331_1569334862.yaml,/home/ali/Pytorchwork/20190925/pro_ftenv/20190924_pro3331_1569334862.yaml
