right,left,disparity,proprioception
/home/ali/Pytorchwork/20190925/images_right_ftenv/20190924_imageright508_1569332430.jpg,/home/ali/Pytorchwork/20190925/images_left_ftenv/20190924_imageleft508_1569332430.jpg,/home/ali/Pytorchwork/20190925/images_disparity_ftenv/20190924_disparity508_1569332430.yaml,/home/ali/Pytorchwork/20190925/pro_ftme/20190924_pro4283_1569338341.yaml
/home/ali/Pytorchwork/20190925/images_right_ftenv/20190924_imageright3469_1569335111.jpg,/home/ali/Pytorchwork/20190925/images_left_ftenv/20190924_imageleft3469_1569335111.jpg,/home/ali/Pytorchwork/20190925/images_disparity_ftenv/20190924_disparity3469_1569335111.yaml,/home/ali/Pytorchwork/20190925/pro_ftme/20190924_pro3475_1569337956.yaml
/home/ali/Pytorchwork/20190925/images_right_ftenv/20190924_imageright1733_1569333469.jpg,/home/ali/Pytorchwork/20190925/images_left_ftenv/20190924_imageleft1733_1569333469.jpg,/home/ali/Pytorchwork/20190925/images_disparity_ftenv/20190924_disparity1733_1569333469.yaml,/home/ali/Pytorchwork/20190925/pro_ftme/20190924_pro1732_1569337073.yaml
/home/ali/Pytorchwork/20190925/images_right_ftenv/20190924_imageright792_1569332672.jpg,/home/ali/Pytorchwork/20190925/images_left_ftenv/20190924_imageleft792_1569332672.jpg,/home/ali/Pytorchwork/20190925/images_disparity_ftenv/20190924_disparity792_1569332672.yaml,/home/ali/Pytorchwork/20190925/pro_ftme/20190924_pro475_1569336432.yaml
/home/ali/Pytorchwork/20190925/images_right_ftenv/20190924_imageright2614_1569334250.jpg,/home/ali/Pytorchwork/20190925/images_left_ftenv/20190924_imageleft2614_1569334250.jpg,/home/ali/Pytorchwork/20190925/images_disparity_ftenv/20190924_disparity2614_1569334250.yaml,/home/ali/Pytorchwork/20190925/pro_ftme/20190924_pro2617_1569337526.yaml
/home/ali/Pytorchwork/20190925/images_right_ftenv/20190924_imageright1766_1569333521.jpg,/home/ali/Pytorchwork/20190925/images_left_ftenv/20190924_imageleft1766_1569333521.jpg,/home/ali/Pytorchwork/20190925/images_disparity_ftenv/20190924_disparity1766_1569333521.yaml,/home/ali/Pytorchwork/20190925/pro_ftme/20190924_pro1766_1569337085.yaml
/home/ali/Pytorchwork/20190925/images_right_ftenv/20190924_imageright4122_1569335497.jpg,/home/ali/Pytorchwork/20190925/images_left_ftenv/20190924_imageleft4122_1569335497.jpg,/home/ali/Pytorchwork/20190925/images_disparity_ftenv/20190924_disparity4122_1569335497.yaml,/home/ali/Pytorchwork/20190925/pro_ftme/20190924_pro412_1569336359.yaml
/home/ali/Pytorchwork/20190925/images_right_ftenv/20190924_imageright2072_1569333728.jpg,/home/ali/Pytorchwork/20190925/images_left_ftenv/20190924_imageleft2072_1569333728.jpg,/home/ali/Pytorchwork/20190925/images_disparity_ftenv/20190924_disparity2072_1569333728.yaml,/home/ali/Pytorchwork/20190925/pro_ftme/20190924_pro2069_1569337234.yaml
/home/ali/Pytorchwork/20190925/images_right_ftenv/20190924_imageright3384_1569334924.jpg,/home/ali/Pytorchwork/20190925/images_left_ftenv/20190924_imageleft3384_1569334924.jpg,/home/ali/Pytorchwork/20190925/images_disparity_ftenv/20190924_disparity3384_1569334924.yaml,/home/ali/Pytorchwork/20190925/pro_ftme/20190924_pro338_1569336293.yaml
/home/ali/Pytorchwork/20190925/images_right_ftenv/20190924_imageright1205_1569333026.jpg,/home/ali/Pytorchwork/20190925/images_left_ftenv/20190924_imageleft1205_1569333026.jpg,/home/ali/Pytorchwork/20190925/images_disparity_ftenv/20190924_disparity1205_1569333026.yaml,/home/ali/Pytorchwork/20190925/pro_ftme/20190924_pro1205_1569336764.yaml
/home/ali/Pytorchwork/20190925/images_right_ftenv/20190924_imageright2837_1569334525.jpg,/home/ali/Pytorchwork/20190925/images_left_ftenv/20190924_imageleft2837_1569334525.jpg,/home/ali/Pytorchwork/20190925/images_disparity_ftenv/20190924_disparity2837_1569334525.yaml,/home/ali/Pytorchwork/20190925/pro_ftme/20190924_pro2840_1569337656.yaml
/home/ali/Pytorchwork/20190925/images_right_ftenv/20190924_imageright3869_1569335236.jpg,/home/ali/Pytorchwork/20190925/images_left_ftenv/20190924_imageleft3869_1569335236.jpg,/home/ali/Pytorchwork/20190925/images_disparity_ftenv/20190924_disparity3869_1569335236.yaml,/home/ali/Pytorchwork/20190925/pro_ftme/20190924_pro3877_1569338147.yaml
/home/ali/Pytorchwork/20190925/images_right_ftenv/20190924_imageright1895_1569333623.jpg,/home/ali/Pytorchwork/20190925/images_left_ftenv/20190924_imageleft1895_1569333623.jpg,/home/ali/Pytorchwork/20190925/images_disparity_ftenv/20190924_disparity1895_1569333623.yaml,/home/ali/Pytorchwork/20190925/pro_ftme/20190924_pro1892_1569337141.yaml
/home/ali/Pytorchwork/20190925/images_right_ftenv/20190924_imageright2108_1569333827.jpg,/home/ali/Pytorchwork/20190925/images_left_ftenv/20190924_imageleft2108_1569333827.jpg,/home/ali/Pytorchwork/20190925/images_disparity_ftenv/20190924_disparity2108_1569333827.yaml,/home/ali/Pytorchwork/20190925/pro_ftme/20190924_pro2104_1569337241.yaml
/home/ali/Pytorchwork/20190925/images_right_ftenv/20190924_imageright1948_1569333653.jpg,/home/ali/Pytorchwork/20190925/images_left_ftenv/20190924_imageleft1948_1569333653.jpg,/home/ali/Pytorchwork/20190925/images_disparity_ftenv/20190924_disparity1948_1569333653.yaml,/home/ali/Pytorchwork/20190925/pro_ftme/20190924_pro1944_1569337197.yaml
/home/ali/Pytorchwork/20190925/images_right_ftenv/20190924_imageright3609_1569335140.jpg,/home/ali/Pytorchwork/20190925/images_left_ftenv/20190924_imageleft3609_1569335140.jpg,/home/ali/Pytorchwork/20190925/images_disparity_ftenv/20190924_disparity3609_1569335140.yaml,/home/ali/Pytorchwork/20190925/pro_ftme/20190924_pro3616_1569338048.yaml
/home/ali/Pytorchwork/20190925/images_right_ftenv/20190924_imageright1605_1569333358.jpg,/home/ali/Pytorchwork/20190925/images_left_ftenv/20190924_imageleft1605_1569333358.jpg,/home/ali/Pytorchwork/20190925/images_disparity_ftenv/20190924_disparity1605_1569333358.yaml,/home/ali/Pytorchwork/20190925/pro_ftme/20190924_pro1604_1569336970.yaml
/home/ali/Pytorchwork/20190925/images_right_ftenv/20190924_imageright1753_1569333473.jpg,/home/ali/Pytorchwork/20190925/images_left_ftenv/20190924_imageleft1753_1569333473.jpg,/home/ali/Pytorchwork/20190925/images_disparity_ftenv/20190924_disparity1753_1569333473.yaml,/home/ali/Pytorchwork/20190925/pro_ftme/20190924_pro1752_1569337076.yaml
/home/ali/Pytorchwork/20190925/images_right_ftenv/20190924_imageright3441_1569335073.jpg,/home/ali/Pytorchwork/20190925/images_left_ftenv/20190924_imageleft3441_1569335073.jpg,/home/ali/Pytorchwork/20190925/images_disparity_ftenv/20190924_disparity3441_1569335073.yaml,/home/ali/Pytorchwork/20190925/pro_ftme/20190924_pro3448_1569337940.yaml
/home/ali/Pytorchwork/20190925/images_right_ftenv/20190924_imageright261_1569332276.jpg,/home/ali/Pytorchwork/20190925/images_left_ftenv/20190924_imageleft261_1569332276.jpg,/home/ali/Pytorchwork/20190925/images_disparity_ftenv/20190924_disparity261_1569332276.yaml,/home/ali/Pytorchwork/20190925/pro_ftme/20190924_pro2622_1569337527.yaml
/home/ali/Pytorchwork/20190925/images_right_ftenv/20190924_imageright1663_1569333390.jpg,/home/ali/Pytorchwork/20190925/images_left_ftenv/20190924_imageleft1663_1569333390.jpg,/home/ali/Pytorchwork/20190925/images_disparity_ftenv/20190924_disparity1663_1569333390.yaml,/home/ali/Pytorchwork/20190925/pro_ftme/20190924_pro1662_1569337050.yaml
/home/ali/Pytorchwork/20190925/images_right_ftenv/20190924_imageright1612_1569333360.jpg,/home/ali/Pytorchwork/20190925/images_left_ftenv/20190924_imageleft1612_1569333360.jpg,/home/ali/Pytorchwork/20190925/images_disparity_ftenv/20190924_disparity1612_1569333360.yaml,/home/ali/Pytorchwork/20190925/pro_ftme/20190924_pro1611_1569336971.yaml
/home/ali/Pytorchwork/20190925/images_right_ftenv/20190924_imageright1801_1569333561.jpg,/home/ali/Pytorchwork/20190925/images_left_ftenv/20190924_imageleft1801_1569333561.jpg,/home/ali/Pytorchwork/20190925/images_disparity_ftenv/20190924_disparity1801_1569333561.yaml,/home/ali/Pytorchwork/20190925/pro_ftme/20190924_pro1801_1569337096.yaml
/home/ali/Pytorchwork/20190925/images_right_ftenv/20190924_imageright2541_1569334187.jpg,/home/ali/Pytorchwork/20190925/images_left_ftenv/20190924_imageleft2541_1569334187.jpg,/home/ali/Pytorchwork/20190925/images_disparity_ftenv/20190924_disparity2541_1569334187.yaml,/home/ali/Pytorchwork/20190925/pro_ftme/20190924_pro2544_1569337513.yaml
/home/ali/Pytorchwork/20190925/images_right_ftenv/20190924_imageright3011_1569334606.jpg,/home/ali/Pytorchwork/20190925/images_left_ftenv/20190924_imageleft3011_1569334606.jpg,/home/ali/Pytorchwork/20190925/images_disparity_ftenv/20190924_disparity3011_1569334606.yaml,/home/ali/Pytorchwork/20190925/pro_ftme/20190924_pro3019_1569337721.yaml
/home/ali/Pytorchwork/20190925/images_right_ftenv/20190924_imageright1113_1569332936.jpg,/home/ali/Pytorchwork/20190925/images_left_ftenv/20190924_imageleft1113_1569332936.jpg,/home/ali/Pytorchwork/20190925/images_disparity_ftenv/20190924_disparity1113_1569332936.yaml,/home/ali/Pytorchwork/20190925/pro_ftme/20190924_pro1113_1569336704.yaml
/home/ali/Pytorchwork/20190925/images_right_ftenv/20190924_imageright1412_1569333245.jpg,/home/ali/Pytorchwork/20190925/images_left_ftenv/20190924_imageleft1412_1569333245.jpg,/home/ali/Pytorchwork/20190925/images_disparity_ftenv/20190924_disparity1412_1569333245.yaml,/home/ali/Pytorchwork/20190925/pro_ftme/20190924_pro140_1569336182.yaml
/home/ali/Pytorchwork/20190925/images_right_ftenv/20190924_imageright1725_1569333467.jpg,/home/ali/Pytorchwork/20190925/images_left_ftenv/20190924_imageleft1725_1569333467.jpg,/home/ali/Pytorchwork/20190925/images_disparity_ftenv/20190924_disparity1725_1569333467.yaml,/home/ali/Pytorchwork/20190925/pro_ftme/20190924_pro1724_1569337072.yaml
/home/ali/Pytorchwork/20190925/images_right_ftenv/20190924_imageright656_1569332515.jpg,/home/ali/Pytorchwork/20190925/images_left_ftenv/20190924_imageleft656_1569332515.jpg,/home/ali/Pytorchwork/20190925/images_disparity_ftenv/20190924_disparity656_1569332515.yaml,/home/ali/Pytorchwork/20190925/pro_ftme/20190924_pro4430_1569338374.yaml
/home/ali/Pytorchwork/20190925/images_right_ftenv/20190924_imageright3236_1569334768.jpg,/home/ali/Pytorchwork/20190925/images_left_ftenv/20190924_imageleft3236_1569334768.jpg,/home/ali/Pytorchwork/20190925/images_disparity_ftenv/20190924_disparity3236_1569334768.yaml,/home/ali/Pytorchwork/20190925/pro_ftme/20190924_pro323_1569336290.yaml
/home/ali/Pytorchwork/20190925/images_right_ftenv/20190924_imageright1533_1569333312.jpg,/home/ali/Pytorchwork/20190925/images_left_ftenv/20190924_imageleft1533_1569333312.jpg,/home/ali/Pytorchwork/20190925/images_disparity_ftenv/20190924_disparity1533_1569333312.yaml,/home/ali/Pytorchwork/20190925/pro_ftme/20190924_pro1532_1569336943.yaml
/home/ali/Pytorchwork/20190925/images_right_ftenv/20190924_imageright1959_1569333655.jpg,/home/ali/Pytorchwork/20190925/images_left_ftenv/20190924_imageleft1959_1569333655.jpg,/home/ali/Pytorchwork/20190925/images_disparity_ftenv/20190924_disparity1959_1569333655.yaml,/home/ali/Pytorchwork/20190925/pro_ftme/20190924_pro1955_1569337200.yaml
/home/ali/Pytorchwork/20190925/images_right_ftenv/20190924_imageright4083_1569335469.jpg,/home/ali/Pytorchwork/20190925/images_left_ftenv/20190924_imageleft4083_1569335469.jpg,/home/ali/Pytorchwork/20190925/images_disparity_ftenv/20190924_disparity4083_1569335469.yaml,/home/ali/Pytorchwork/20190925/pro_ftme/20190924_pro4091_1569338250.yaml
/home/ali/Pytorchwork/20190925/images_right_ftenv/20190924_imageright2286_1569333943.jpg,/home/ali/Pytorchwork/20190925/images_left_ftenv/20190924_imageleft2286_1569333943.jpg,/home/ali/Pytorchwork/20190925/images_disparity_ftenv/20190924_disparity2286_1569333943.yaml,/home/ali/Pytorchwork/20190925/pro_ftme/20190924_pro2287_1569337350.yaml
/home/ali/Pytorchwork/20190925/images_right_ftenv/20190924_imageright365_1569332358.jpg,/home/ali/Pytorchwork/20190925/images_left_ftenv/20190924_imageleft365_1569332358.jpg,/home/ali/Pytorchwork/20190925/images_disparity_ftenv/20190924_disparity365_1569332358.yaml,/home/ali/Pytorchwork/20190925/pro_ftme/20190924_pro3667_1569338066.yaml
/home/ali/Pytorchwork/20190925/images_right_ftenv/20190924_imageright864_1569332746.jpg,/home/ali/Pytorchwork/20190925/images_left_ftenv/20190924_imageleft864_1569332746.jpg,/home/ali/Pytorchwork/20190925/images_disparity_ftenv/20190924_disparity864_1569332746.yaml,/home/ali/Pytorchwork/20190925/pro_ftme/20190924_pro546_1569336471.yaml
/home/ali/Pytorchwork/20190925/images_right_ftenv/20190924_imageright2076_1569333806.jpg,/home/ali/Pytorchwork/20190925/images_left_ftenv/20190924_imageleft2076_1569333806.jpg,/home/ali/Pytorchwork/20190925/images_disparity_ftenv/20190924_disparity2076_1569333806.yaml,/home/ali/Pytorchwork/20190925/pro_ftme/20190924_pro2072_1569337235.yaml
/home/ali/Pytorchwork/20190925/images_right_ftenv/20190924_imageright1048_1569332838.jpg,/home/ali/Pytorchwork/20190925/images_left_ftenv/20190924_imageleft1048_1569332838.jpg,/home/ali/Pytorchwork/20190925/images_disparity_ftenv/20190924_disparity1048_1569332838.yaml,/home/ali/Pytorchwork/20190925/pro_ftme/20190924_pro1048_1569336683.yaml
/home/ali/Pytorchwork/20190925/images_right_ftenv/20190924_imageright2791_1569334517.jpg,/home/ali/Pytorchwork/20190925/images_left_ftenv/20190924_imageleft2791_1569334517.jpg,/home/ali/Pytorchwork/20190925/images_disparity_ftenv/20190924_disparity2791_1569334517.yaml,/home/ali/Pytorchwork/20190925/pro_ftme/20190924_pro2794_1569337604.yaml
/home/ali/Pytorchwork/20190925/images_right_ftenv/20190924_imageright192_1569332146.jpg,/home/ali/Pytorchwork/20190925/images_left_ftenv/20190924_imageleft192_1569332146.jpg,/home/ali/Pytorchwork/20190925/images_disparity_ftenv/20190924_disparity192_1569332146.yaml,/home/ali/Pytorchwork/20190925/pro_ftme/20190924_pro1927_1569337148.yaml
/home/ali/Pytorchwork/20190925/images_right_ftenv/20190924_imageright3534_1569335125.jpg,/home/ali/Pytorchwork/20190925/images_left_ftenv/20190924_imageleft3534_1569335125.jpg,/home/ali/Pytorchwork/20190925/images_disparity_ftenv/20190924_disparity3534_1569335125.yaml,/home/ali/Pytorchwork/20190925/pro_ftme/20190924_pro3541_1569337999.yaml
/home/ali/Pytorchwork/20190925/images_right_ftenv/20190924_imageright385_1569332362.jpg,/home/ali/Pytorchwork/20190925/images_left_ftenv/20190924_imageleft385_1569332362.jpg,/home/ali/Pytorchwork/20190925/images_disparity_ftenv/20190924_disparity385_1569332362.yaml,/home/ali/Pytorchwork/20190925/pro_ftme/20190924_pro3868_1569338146.yaml
/home/ali/Pytorchwork/20190925/images_right_ftenv/20190924_imageright3291_1569334812.jpg,/home/ali/Pytorchwork/20190925/images_left_ftenv/20190924_imageleft3291_1569334812.jpg,/home/ali/Pytorchwork/20190925/images_disparity_ftenv/20190924_disparity3291_1569334812.yaml,/home/ali/Pytorchwork/20190925/pro_ftme/20190924_pro3296_1569337905.yaml
/home/ali/Pytorchwork/20190925/images_right_ftenv/20190924_imageright1662_1569333390.jpg,/home/ali/Pytorchwork/20190925/images_left_ftenv/20190924_imageleft1662_1569333390.jpg,/home/ali/Pytorchwork/20190925/images_disparity_ftenv/20190924_disparity1662_1569333390.yaml,/home/ali/Pytorchwork/20190925/pro_ftme/20190924_pro1661_1569337049.yaml
/home/ali/Pytorchwork/20190925/images_right_ftenv/20190924_imageright3520_1569335121.jpg,/home/ali/Pytorchwork/20190925/images_left_ftenv/20190924_imageleft3520_1569335121.jpg,/home/ali/Pytorchwork/20190925/images_disparity_ftenv/20190924_disparity3520_1569335121.yaml,/home/ali/Pytorchwork/20190925/pro_ftme/20190924_pro3528_1569337986.yaml
