right,left,disparity,proprioception
/home/ali/Pytorchwork/20190925/images_right_fgenv/20190924_imageright3508_1569320034.jpg,/home/ali/Pytorchwork/20190925/images_left_fgenv/20190924_imageleft3508_1569320034.jpg,/home/ali/Pytorchwork/20190925/images_disparity_fgenv/20190924_disparity3508_1569320034.yaml,/home/ali/Pytorchwork/20190925/pro_fgme/20190924_pro3511_1569315834.yaml
/home/ali/Pytorchwork/20190925/images_right_fgenv/20190924_imageright1126_1569318095.jpg,/home/ali/Pytorchwork/20190925/images_left_fgenv/20190924_imageleft1126_1569318095.jpg,/home/ali/Pytorchwork/20190925/images_disparity_fgenv/20190924_disparity1126_1569318095.yaml,/home/ali/Pytorchwork/20190925/pro_fgme/20190924_pro1127_1569314507.yaml
/home/ali/Pytorchwork/20190925/images_right_fgenv/20190924_imageright2915_1569319419.jpg,/home/ali/Pytorchwork/20190925/images_left_fgenv/20190924_imageleft2915_1569319419.jpg,/home/ali/Pytorchwork/20190925/images_disparity_fgenv/20190924_disparity2915_1569319419.yaml,/home/ali/Pytorchwork/20190925/pro_fgme/20190924_pro2919_1569315567.yaml
/home/ali/Pytorchwork/20190925/images_right_fgenv/20190924_imageright3699_1569320113.jpg,/home/ali/Pytorchwork/20190925/images_left_fgenv/20190924_imageleft3699_1569320113.jpg,/home/ali/Pytorchwork/20190925/images_disparity_fgenv/20190924_disparity3699_1569320113.yaml,/home/ali/Pytorchwork/20190925/pro_fgme/20190924_pro3702_1569315886.yaml
/home/ali/Pytorchwork/20190925/images_right_fgenv/20190924_imageright2431_1569319065.jpg,/home/ali/Pytorchwork/20190925/images_left_fgenv/20190924_imageleft2431_1569319065.jpg,/home/ali/Pytorchwork/20190925/images_disparity_fgenv/20190924_disparity2431_1569319065.yaml,/home/ali/Pytorchwork/20190925/pro_fgme/20190924_pro2436_1569315309.yaml
/home/ali/Pytorchwork/20190925/images_right_fgenv/20190924_imageright1746_1569318519.jpg,/home/ali/Pytorchwork/20190925/images_left_fgenv/20190924_imageleft1746_1569318519.jpg,/home/ali/Pytorchwork/20190925/images_disparity_fgenv/20190924_disparity1746_1569318519.yaml,/home/ali/Pytorchwork/20190925/pro_fgme/20190924_pro1753_1569314831.yaml
/home/ali/Pytorchwork/20190925/images_right_fgenv/20190924_imageright2308_1569318959.jpg,/home/ali/Pytorchwork/20190925/images_left_fgenv/20190924_imageleft2308_1569318959.jpg,/home/ali/Pytorchwork/20190925/images_disparity_fgenv/20190924_disparity2308_1569318959.yaml,/home/ali/Pytorchwork/20190925/pro_fgme/20190924_pro2314_1569315257.yaml
/home/ali/Pytorchwork/20190925/images_right_fgenv/20190924_imageright1131_1569318096.jpg,/home/ali/Pytorchwork/20190925/images_left_fgenv/20190924_imageleft1131_1569318096.jpg,/home/ali/Pytorchwork/20190925/images_disparity_fgenv/20190924_disparity1131_1569318096.yaml,/home/ali/Pytorchwork/20190925/pro_fgme/20190924_pro1132_1569314508.yaml
/home/ali/Pytorchwork/20190925/images_right_fgenv/20190924_imageright3609_1569320059.jpg,/home/ali/Pytorchwork/20190925/images_left_fgenv/20190924_imageleft3609_1569320059.jpg,/home/ali/Pytorchwork/20190925/images_disparity_fgenv/20190924_disparity3609_1569320059.yaml,/home/ali/Pytorchwork/20190925/pro_fgme/20190924_pro3612_1569315865.yaml
/home/ali/Pytorchwork/20190925/images_right_fgenv/20190924_imageright797_1569317849.jpg,/home/ali/Pytorchwork/20190925/images_left_fgenv/20190924_imageleft797_1569317849.jpg,/home/ali/Pytorchwork/20190925/images_disparity_fgenv/20190924_disparity797_1569317849.yaml,/home/ali/Pytorchwork/20190925/pro_fgme/20190924_pro50_1569313965.yaml
/home/ali/Pytorchwork/20190925/images_right_fgenv/20190924_imageright72_1569317363.jpg,/home/ali/Pytorchwork/20190925/images_left_fgenv/20190924_imageleft72_1569317363.jpg,/home/ali/Pytorchwork/20190925/images_disparity_fgenv/20190924_disparity72_1569317363.yaml,/home/ali/Pytorchwork/20190925/pro_fgme/20190924_pro443_1569314156.yaml
/home/ali/Pytorchwork/20190925/images_right_fgenv/20190924_imageright584_1569317730.jpg,/home/ali/Pytorchwork/20190925/images_left_fgenv/20190924_imageleft584_1569317730.jpg,/home/ali/Pytorchwork/20190925/images_disparity_fgenv/20190924_disparity584_1569317730.yaml,/home/ali/Pytorchwork/20190925/pro_fgme/20190924_pro4238_1569316298.yaml
