right,left,disparity,proprioception
/home/ali/Pytorchwork/20190925/images_right_fgme/20190924_imageright3821_1569315982.jpg,/home/ali/Pytorchwork/20190925/images_left_fgme/20190924_imageleft3821_1569315982.jpg,/home/ali/Pytorchwork/20190925/images_disparity_fgme/20190924_disparity3821_1569315982.yaml,/home/ali/Pytorchwork/20190925/pro_fgme/20190924_pro3821_1569315982.yaml
/home/ali/Pytorchwork/20190925/images_right_fgme/20190924_imageright1202_1569314593.jpg,/home/ali/Pytorchwork/20190925/images_left_fgme/20190924_imageleft1202_1569314593.jpg,/home/ali/Pytorchwork/20190925/images_disparity_fgme/20190924_disparity1202_1569314593.yaml,/home/ali/Pytorchwork/20190925/pro_fgme/20190924_pro1202_1569314593.yaml
/home/ali/Pytorchwork/20190925/images_right_fgme/20190924_imageright60_1569313979.jpg,/home/ali/Pytorchwork/20190925/images_left_fgme/20190924_imageleft60_1569313979.jpg,/home/ali/Pytorchwork/20190925/images_disparity_fgme/20190924_disparity60_1569313979.yaml,/home/ali/Pytorchwork/20190925/pro_fgme/20190924_pro60_1569313979.yaml
/home/ali/Pytorchwork/20190925/images_right_fgme/20190924_imageright1858_1569314913.jpg,/home/ali/Pytorchwork/20190925/images_left_fgme/20190924_imageleft1858_1569314913.jpg,/home/ali/Pytorchwork/20190925/images_disparity_fgme/20190924_disparity1858_1569314913.yaml,/home/ali/Pytorchwork/20190925/pro_fgme/20190924_pro1858_1569314913.yaml
/home/ali/Pytorchwork/20190925/images_right_fgme/20190924_imageright3879_1569316110.jpg,/home/ali/Pytorchwork/20190925/images_left_fgme/20190924_imageleft3879_1569316110.jpg,/home/ali/Pytorchwork/20190925/images_disparity_fgme/20190924_disparity3879_1569316110.yaml,/home/ali/Pytorchwork/20190925/pro_fgme/20190924_pro3879_1569316110.yaml
/home/ali/Pytorchwork/20190925/images_right_fgme/20190924_imageright1095_1569314496.jpg,/home/ali/Pytorchwork/20190925/images_left_fgme/20190924_imageleft1095_1569314496.jpg,/home/ali/Pytorchwork/20190925/images_disparity_fgme/20190924_disparity1095_1569314496.yaml,/home/ali/Pytorchwork/20190925/pro_fgme/20190924_pro1095_1569314496.yaml
/home/ali/Pytorchwork/20190925/images_right_fgme/20190924_imageright2228_1569315201.jpg,/home/ali/Pytorchwork/20190925/images_left_fgme/20190924_imageleft2228_1569315201.jpg,/home/ali/Pytorchwork/20190925/images_disparity_fgme/20190924_disparity2228_1569315201.yaml,/home/ali/Pytorchwork/20190925/pro_fgme/20190924_pro2228_1569315201.yaml
/home/ali/Pytorchwork/20190925/images_right_fgme/20190924_imageright391_1569314147.jpg,/home/ali/Pytorchwork/20190925/images_left_fgme/20190924_imageleft391_1569314147.jpg,/home/ali/Pytorchwork/20190925/images_disparity_fgme/20190924_disparity391_1569314147.yaml,/home/ali/Pytorchwork/20190925/pro_fgme/20190924_pro391_1569314147.yaml
/home/ali/Pytorchwork/20190925/images_right_fgme/20190924_imageright4313_1569316339.jpg,/home/ali/Pytorchwork/20190925/images_left_fgme/20190924_imageleft4313_1569316339.jpg,/home/ali/Pytorchwork/20190925/images_disparity_fgme/20190924_disparity4313_1569316339.yaml,/home/ali/Pytorchwork/20190925/pro_fgme/20190924_pro4313_1569316339.yaml
/home/ali/Pytorchwork/20190925/images_right_fgme/20190924_imageright3_1569313956.jpg,/home/ali/Pytorchwork/20190925/images_left_fgme/20190924_imageleft3_1569313956.jpg,/home/ali/Pytorchwork/20190925/images_disparity_fgme/20190924_disparity3_1569313956.yaml,/home/ali/Pytorchwork/20190925/pro_fgme/20190924_pro3_1569313956.yaml
/home/ali/Pytorchwork/20190925/images_right_fgme/20190924_imageright156_1569314013.jpg,/home/ali/Pytorchwork/20190925/images_left_fgme/20190924_imageleft156_1569314013.jpg,/home/ali/Pytorchwork/20190925/images_disparity_fgme/20190924_disparity156_1569314013.yaml,/home/ali/Pytorchwork/20190925/pro_fgme/20190924_pro156_1569314013.yaml
/home/ali/Pytorchwork/20190925/images_right_fgme/20190924_imageright3274_1569315739.jpg,/home/ali/Pytorchwork/20190925/images_left_fgme/20190924_imageleft3274_1569315739.jpg,/home/ali/Pytorchwork/20190925/images_disparity_fgme/20190924_disparity3274_1569315739.yaml,/home/ali/Pytorchwork/20190925/pro_fgme/20190924_pro3274_1569315739.yaml
/home/ali/Pytorchwork/20190925/images_right_fgme/20190924_imageright3629_1569315868.jpg,/home/ali/Pytorchwork/20190925/images_left_fgme/20190924_imageleft3629_1569315868.jpg,/home/ali/Pytorchwork/20190925/images_disparity_fgme/20190924_disparity3629_1569315868.yaml,/home/ali/Pytorchwork/20190925/pro_fgme/20190924_pro3629_1569315868.yaml
/home/ali/Pytorchwork/20190925/images_right_fgme/20190924_imageright664_1569314263.jpg,/home/ali/Pytorchwork/20190925/images_left_fgme/20190924_imageleft664_1569314263.jpg,/home/ali/Pytorchwork/20190925/images_disparity_fgme/20190924_disparity664_1569314263.yaml,/home/ali/Pytorchwork/20190925/pro_fgme/20190924_pro664_1569314263.yaml
/home/ali/Pytorchwork/20190925/images_right_fgme/20190924_imageright2026_1569315037.jpg,/home/ali/Pytorchwork/20190925/images_left_fgme/20190924_imageleft2026_1569315037.jpg,/home/ali/Pytorchwork/20190925/images_disparity_fgme/20190924_disparity2026_1569315037.yaml,/home/ali/Pytorchwork/20190925/pro_fgme/20190924_pro2026_1569315037.yaml
/home/ali/Pytorchwork/20190925/images_right_fgme/20190924_imageright2771_1569315528.jpg,/home/ali/Pytorchwork/20190925/images_left_fgme/20190924_imageleft2771_1569315528.jpg,/home/ali/Pytorchwork/20190925/images_disparity_fgme/20190924_disparity2771_1569315528.yaml,/home/ali/Pytorchwork/20190925/pro_fgme/20190924_pro2771_1569315528.yaml
/home/ali/Pytorchwork/20190925/images_right_fgme/20190924_imageright2840_1569315547.jpg,/home/ali/Pytorchwork/20190925/images_left_fgme/20190924_imageleft2840_1569315547.jpg,/home/ali/Pytorchwork/20190925/images_disparity_fgme/20190924_disparity2840_1569315547.yaml,/home/ali/Pytorchwork/20190925/pro_fgme/20190924_pro2840_1569315547.yaml
/home/ali/Pytorchwork/20190925/images_right_fgme/20190924_imageright188_1569314019.jpg,/home/ali/Pytorchwork/20190925/images_left_fgme/20190924_imageleft188_1569314019.jpg,/home/ali/Pytorchwork/20190925/images_disparity_fgme/20190924_disparity188_1569314019.yaml,/home/ali/Pytorchwork/20190925/pro_fgme/20190924_pro188_1569314019.yaml
/home/ali/Pytorchwork/20190925/images_right_fgme/20190924_imageright4333_1569316346.jpg,/home/ali/Pytorchwork/20190925/images_left_fgme/20190924_imageleft4333_1569316346.jpg,/home/ali/Pytorchwork/20190925/images_disparity_fgme/20190924_disparity4333_1569316346.yaml,/home/ali/Pytorchwork/20190925/pro_fgme/20190924_pro4333_1569316346.yaml
/home/ali/Pytorchwork/20190925/images_right_fgme/20190924_imageright550_1569314207.jpg,/home/ali/Pytorchwork/20190925/images_left_fgme/20190924_imageleft550_1569314207.jpg,/home/ali/Pytorchwork/20190925/images_disparity_fgme/20190924_disparity550_1569314207.yaml,/home/ali/Pytorchwork/20190925/pro_fgme/20190924_pro550_1569314207.yaml
/home/ali/Pytorchwork/20190925/images_right_fgme/20190924_imageright566_1569314210.jpg,/home/ali/Pytorchwork/20190925/images_left_fgme/20190924_imageleft566_1569314210.jpg,/home/ali/Pytorchwork/20190925/images_disparity_fgme/20190924_disparity566_1569314210.yaml,/home/ali/Pytorchwork/20190925/pro_fgme/20190924_pro566_1569314210.yaml
/home/ali/Pytorchwork/20190925/images_right_fgme/20190924_imageright3299_1569315749.jpg,/home/ali/Pytorchwork/20190925/images_left_fgme/20190924_imageleft3299_1569315749.jpg,/home/ali/Pytorchwork/20190925/images_disparity_fgme/20190924_disparity3299_1569315749.yaml,/home/ali/Pytorchwork/20190925/pro_fgme/20190924_pro3299_1569315749.yaml
/home/ali/Pytorchwork/20190925/images_right_fgme/20190924_imageright1924_1569314946.jpg,/home/ali/Pytorchwork/20190925/images_left_fgme/20190924_imageleft1924_1569314946.jpg,/home/ali/Pytorchwork/20190925/images_disparity_fgme/20190924_disparity1924_1569314946.yaml,/home/ali/Pytorchwork/20190925/pro_fgme/20190924_pro1924_1569314946.yaml
/home/ali/Pytorchwork/20190925/images_right_fgme/20190924_imageright3032_1569315631.jpg,/home/ali/Pytorchwork/20190925/images_left_fgme/20190924_imageleft3032_1569315631.jpg,/home/ali/Pytorchwork/20190925/images_disparity_fgme/20190924_disparity3032_1569315631.yaml,/home/ali/Pytorchwork/20190925/pro_fgme/20190924_pro3032_1569315631.yaml
